AuthorID,Author,Date,Content,Attachments,Reactions
"271460892028174337","dumdedums#3256","25-Oct-21 05:04 PM","like how empty can a leaf be without being considered an underflow?","",""
"260592324575363073","Machow#5315","25-Oct-21 05:05 PM","order/2 or order/2 - 1","",""
"271460892028174337","dumdedums#3256","25-Oct-21 05:06 PM","order / 2 - 1 if the order is odd?","",""
"271460892028174337","dumdedums#3256","25-Oct-21 05:06 PM","or order / 2 - 1 if the order is even","",""
"271460892028174337","dumdedums#3256","25-Oct-21 05:07 PM","I'm guessing - 1 if it's even","",""
"260592324575363073","Machow#5315","25-Oct-21 05:07 PM","Yup","",""
"271460892028174337","dumdedums#3256","25-Oct-21 05:09 PM","so order / 2 - 1 + order % 2","",""
"260592324575363073","Machow#5315","25-Oct-21 05:09 PM","sure","",""
"271460892028174337","dumdedums#3256","25-Oct-21 05:10 PM","wait is that the minimum or if it has that many it's considered underflowing?","",""
"260592324575363073","Machow#5315","25-Oct-21 05:10 PM","Was anyone passing all but the last test case and fix it? if so any suggestions on what to fix?","",""
"647539370601218060","TJFarbs#7749","25-Oct-21 05:34 PM","Base case:
A binary selection with 0 uncertainties requires exactly 1 submissions to be correct, and 0 to determine the correct solution.

Inductive hypothesis:
A binary selection with n - 1 uncertainties requires n submissions to determine correctness, and submit, and n - 1 submissions to determine the correct answer.

Inductive step:
A binary selection with n uncertainties can be split into t sections of N length (t = (ceil N/n) - 1), where n - N is the number of correct answers on a submission of all 0. There then remains one section with a length <= N. Based on our inductive hypothesis, each section requires exactly N submissions to determine the correct solution, with the last requiring N - 1. Thus, the initial submission (s = 1), t submissions, to break each section down, (s = t + 1) each section requiring N - 1 to determine correctness, (s = t + 1 + (t+1)(N-1)) and n - tN -1 for the last section, and one to submit the correct answer. All evaluating to n + 1.","","SwireKek (1)"
"271460892028174337","dumdedums#3256","25-Oct-21 05:34 PM","no","",""
"271460892028174337","dumdedums#3256","25-Oct-21 05:35 PM","don't bring me back there","",""
"271460892028174337","dumdedums#3256","25-Oct-21 05:35 PM","btw are we only rotating leaf nodes?","",""
"271460892028174337","dumdedums#3256","25-Oct-21 06:01 PM","and my segfault was a typo once again","",""
"271460892028174337","dumdedums#3256","25-Oct-21 06:01 PM","I had `elements_.begin() + idx - 1` instead of `next->elements_.begin() + idx - 1`","",""
"271460892028174337","dumdedums#3256","25-Oct-21 06:02 PM","and now I get 100%","",""
"271460892028174337","dumdedums#3256","25-Oct-21 06:02 PM","to answer my own question it only tests leaf nodes","",""
"271460892028174337","dumdedums#3256","25-Oct-21 06:03 PM","so you don't have to do anything with the children_'s children","",""
"271460892028174337","dumdedums#3256","25-Oct-21 06:04 PM","I also find it weird that c++ vectors have a push_back but not a push_front so you have to use insert, lists have a push_front","",""
"271460892028174337","dumdedums#3256","25-Oct-21 06:04 PM","I guess push_back doesn't move around the array at all","",""
"271460892028174337","dumdedums#3256","25-Oct-21 06:04 PM","so underneath it is different from insert","",""
"497382947771514885","gcevans#8805","25-Oct-21 06:09 PM","Yes given the other requirements of vectors it push_front would have a runtime of O(n) so it does not support it. You can do it with the iterator insert.","",""
"317113773855080449","JavideoGamer#4180","25-Oct-21 06:47 PM","I am not passing Test underflows, #1, but I know the lower bound of the number of elements in an internal node is ceil(m / 2), so I don't know what I am doing wrong.","",""
"401899795783876618","Liseiden#9948","25-Oct-21 06:50 PM","this isn't true actually","","👍 (1)"
"401899795783876618","Liseiden#9948","25-Oct-21 06:51 PM","take, for instance, m = 6","",""
"401899795783876618","Liseiden#9948","25-Oct-21 06:51 PM","if we have 5 elements and we insert one more, we're full","",""
"401899795783876618","Liseiden#9948","25-Oct-21 06:51 PM","so we pop one up, and split it so it's 2 and 3","",""
"401899795783876618","Liseiden#9948","25-Oct-21 06:51 PM","so we can have a leaf node of size 2","",""
"401899795783876618","Liseiden#9948","25-Oct-21 06:51 PM","but ceil(m/2) = 3 if m = 6","",""
"317113773855080449","JavideoGamer#4180","25-Oct-21 06:57 PM","I 'm trying to make sense of this, so I tried ceil(m / 2) - 1, but that doesn't work. I am confused about this lower bound.","https://cdn.discordapp.com/attachments/692496759737417770/902345251518300251/unknown.png",""
"317113773855080449","JavideoGamer#4180","25-Oct-21 06:59 PM","Nevermind, I believe ceil(m / 2) - 1 is right, I had a typo.","",""
"317113773855080449","JavideoGamer#4180","25-Oct-21 07:00 PM","Thanks, that explanation makes sense.","","👍 (1)"
"317113773855080449","JavideoGamer#4180","25-Oct-21 07:24 PM","I'm not passing there rotate cases. Here is my thought proccess:
> remove back element from left child
> put that element in the front of the parent
> 
> remove back element from parent
> put that element in the front of the right child
Is there anything wrong with my proccess?","",""
"401899795783876618","Liseiden#9948","25-Oct-21 07:25 PM","you might not necessarily but putting it in the front of the parent","","👍 (1)"
"401899795783876618","Liseiden#9948","25-Oct-21 07:25 PM","*be","",""
"401899795783876618","Liseiden#9948","25-Oct-21 07:25 PM","or removing from the back","",""
"415911149771685891","Fabio#6396","25-Oct-21 09:01 PM","The order is the value of m right?","",""
"273597543882031115","pwnda123#3918","25-Oct-21 09:32 PM","so why is the mininum value before underflowing `< order/2-1` and not just `< order-1`? if your order is 10 you have 10 children; but if you have 7 elements, that wouldnt be considered underflowing even though you might have 10 children? unless im completely misunderstanding something about order and underflow","",""
"271460892028174337","dumdedums#3256","25-Oct-21 10:09 PM","remember the parent is idx - 1","",""
"271460892028174337","dumdedums#3256","25-Oct-21 10:10 PM","I also removed the old parent right after I moved it and then inserted the new parent, using that same index for both","",""
"271460892028174337","dumdedums#3256","25-Oct-21 10:10 PM","it helped to draw this on paper","",""
"271460892028174337","dumdedums#3256","25-Oct-21 10:11 PM","also if the order is odd the min value is just order / 2 I believe","",""
"271460892028174337","dumdedums#3256","25-Oct-21 10:11 PM","or at least that's what I used and it worked","",""
"271460892028174337","dumdedums#3256","25-Oct-21 10:11 PM","if not then I just got lucky","",""
"415911149771685891","Fabio#6396","25-Oct-21 10:11 PM","nvm ye","",""
"415911149771685891","Fabio#6396","25-Oct-21 10:11 PM","But I thought type casting to int rounded down","",""
"271460892028174337","dumdedums#3256","25-Oct-21 10:12 PM","yes","",""
"271460892028174337","dumdedums#3256","25-Oct-21 10:12 PM","that's why you don't subtract 1","",""
"271460892028174337","dumdedums#3256","25-Oct-21 10:12 PM","if the order is odd","",""
"415911149771685891","Fabio#6396","25-Oct-21 10:12 PM","You could just do it in one line","",""
"415911149771685891","Fabio#6396","25-Oct-21 10:12 PM","Using this","",""
"271460892028174337","dumdedums#3256","25-Oct-21 10:12 PM","if order is even it's order / 2 - 1 and if it's odd when you do order / 2 and it auto rounds down","",""
"271460892028174337","dumdedums#3256","25-Oct-21 10:13 PM","I don't get what you mean by that","",""
"415911149771685891","Fabio#6396","25-Oct-21 10:14 PM","You could check for odd or even and do that, that'll work, or you could do it without checking for odd or even","",""
"271460892028174337","dumdedums#3256","25-Oct-21 10:14 PM","the order is already an int I believe, unless it's unsigned, typecasting an unsigned to an int doesn't change the value unless it's negative","",""
"271460892028174337","dumdedums#3256","25-Oct-21 10:14 PM","oh","",""
"271460892028174337","dumdedums#3256","25-Oct-21 10:14 PM","yeah","",""
"415911149771685891","Fabio#6396","25-Oct-21 10:15 PM","We can share code here?","",""
"271460892028174337","dumdedums#3256","25-Oct-21 10:15 PM","no","",""
"415911149771685891","Fabio#6396","25-Oct-21 10:15 PM","ah ok","",""
"271460892028174337","dumdedums#3256","25-Oct-21 10:15 PM","but that doesn't really reveal anything","",""
"271460892028174337","dumdedums#3256","25-Oct-21 10:15 PM","I think","",""
"415911149771685891","Fabio#6396","25-Oct-21 10:16 PM","I mean we could after 12 I think","",""
"271460892028174337","dumdedums#3256","25-Oct-21 10:16 PM","I didn't put the contents of the statement","",""
"271460892028174337","dumdedums#3256","25-Oct-21 10:16 PM","nope","",""
"271460892028174337","dumdedums#3256","25-Oct-21 10:16 PM","potds are reused","",""
"271460892028174337","dumdedums#3256","25-Oct-21 10:16 PM","so we can't give away answers ever","",""
"415911149771685891","Fabio#6396","25-Oct-21 10:16 PM","Ah rip","",""
"317113773855080449","JavideoGamer#4180","25-Oct-21 10:16 PM","I used the formula ceil(m / 2) - 1, I just had to cast order to a double.","",""
"317113773855080449","JavideoGamer#4180","25-Oct-21 10:17 PM","Multiple ways to do it.","",""
"271460892028174337","dumdedums#3256","25-Oct-21 10:17 PM","that also works","",""
"271460892028174337","dumdedums#3256","25-Oct-21 10:17 PM","yeah there are a few ways to do it without a conditional, but I don't think you can do it by solely typecasting","",""
"271460892028174337","dumdedums#3256","25-Oct-21 10:17 PM","unless I just don't get it","",""
"415911149771685891","Fabio#6396","25-Oct-21 10:19 PM","Ahh, I used that formula too","",""
"297837163595300864","Jiber1#4330","25-Oct-21 11:38 PM","so how would we get to the parent vector to change that value?","",""
"297837163595300864","Jiber1#4330","25-Oct-21 11:39 PM","and wouldn't idx - 1 be the left elements from the parent node?","",""
"297837163595300864","Jiber1#4330","25-Oct-21 11:39 PM","since if theres two children idx would refer to the right elements and idx - 1 would refer to the left elements right?","",""
"272796232525676545","venkatrao1#5079","25-Oct-21 11:42 PM","wait","",""
"272796232525676545","venkatrao1#5079","25-Oct-21 11:42 PM","the example tree is order 5","",""
"272796232525676545","venkatrao1#5079","25-Oct-21 11:42 PM","so ceil(m/2) - 1 = 2","",""
"272796232525676545","venkatrao1#5079","25-Oct-21 11:42 PM","so is 2 the min number of elements??","",""
"272796232525676545","venkatrao1#5079","25-Oct-21 11:42 PM","would 2 also be the min number of elements for order 6?","",""
"227531371151753217","Vir Sikand#7931","25-Oct-21 11:43 PM","just cast m to a douuble","",""
"227531371151753217","Vir Sikand#7931","25-Oct-21 11:43 PM","and itll work","",""
"227531371151753217","Vir Sikand#7931","25-Oct-21 11:43 PM","or by m I mean ""order"" ig","",""
"227531371151753217","Vir Sikand#7931","25-Oct-21 11:44 PM","yes but for 5 it would also be 2","",""
"272796232525676545","venkatrao1#5079","25-Oct-21 11:46 PM","ok cool","",""
"272796232525676545","venkatrao1#5079","25-Oct-21 11:46 PM","why would it be 2 for 6 though","",""
"272796232525676545","venkatrao1#5079","25-Oct-21 11:46 PM","I thought num of elements has to be m/2","",""
"272796232525676545","venkatrao1#5079","25-Oct-21 11:46 PM","@.legend812","",""
"304771322960150529","PieGe#1210","26-Oct-21 12:02 AM","sub 2 potd","",""
"304771322960150529","PieGe#1210","26-Oct-21 12:02 AM","jk","",""
"227531371151753217","Vir Sikand#7931","26-Oct-21 12:07 AM","wtf","",""
"227531371151753217","Vir Sikand#7931","26-Oct-21 12:07 AM","boutta say","",""
"227531371151753217","Vir Sikand#7931","26-Oct-21 12:07 AM","its m/2 -1","",""
"227531371151753217","Vir Sikand#7931","26-Oct-21 12:07 AM","but like lets say u had five elements","",""
"272796232525676545","venkatrao1#5079","26-Oct-21 12:07 AM","yeah no I get it","",""
"272796232525676545","venkatrao1#5079","26-Oct-21 12:07 AM","m is the max children","",""
"227531371151753217","Vir Sikand#7931","26-Oct-21 12:07 AM","m/2 = 2","",""
"272796232525676545","venkatrao1#5079","26-Oct-21 12:07 AM","not max keys","",""
"227531371151753217","Vir Sikand#7931","26-Oct-21 12:08 AM","then it would be 1","",""
"227531371151753217","Vir Sikand#7931","26-Oct-21 12:08 AM","yeah","",""
"227531371151753217","Vir Sikand#7931","26-Oct-21 12:24 AM","Anyone only failing test rotate #1?","",""
"227531371151753217","Vir Sikand#7931","26-Oct-21 12:24 AM","idk what that case is","",""
"95534503971258368","justin#4179","26-Oct-21 12:28 AM","wait i thought we couldnt remove elements from btrees","",""
"227531371151753217","Vir Sikand#7931","26-Oct-21 12:28 AM","what lmao","",""
"95534503971258368","justin#4179","26-Oct-21 12:29 AM","didn't prof evans say that in the lecture","",""
"95534503971258368","justin#4179","26-Oct-21 12:30 AM","otherwise leaves and internal nodes might have less elements than what we proved","",""
"282716272318480385","HaHarkAgain#5557","26-Oct-21 12:32 AM","every day we strive the make the impossible possible","",""
"758709699846602805","mm-is-here#1259","26-Oct-21 12:36 AM","i guess it's a b+tree then","",""
"758709699846602805","mm-is-here#1259","26-Oct-21 12:36 AM","hmm","",""
"95534503971258368","justin#4179","26-Oct-21 12:36 AM","Every day at EveRy Big Tech Co. Inc. Ltd., we strive towards our goal of making O(1) and O(log n) traversals.","","👌 (1)"
"95534503971258368","justin#4179","26-Oct-21 12:44 AM","on the bright side, one more potd before i can stop waking up frantically wondering if i forgot to do the potd","https://cdn.discordapp.com/attachments/692496759737417770/902432428851859496/unknown.png","pog (6)"
"317113773855080449","JavideoGamer#4180","26-Oct-21 12:46 AM","So, inferring from what you are saying, after 40 PotDs the extra credit you get from them is maxed?","",""
"95534503971258368","justin#4179","26-Oct-21 12:46 AM","yeah","",""
"317113773855080449","JavideoGamer#4180","26-Oct-21 12:47 AM","Where does it say that? Syllabus?","",""
"95534503971258368","justin#4179","26-Oct-21 12:47 AM","https://courses.engr.illinois.edu/cs225/fa2021/policy/syllabus/","",""
"95534503971258368","justin#4179","26-Oct-21 12:47 AM","","https://cdn.discordapp.com/attachments/692496759737417770/902433200457003038/unknown.png","👏 (1)"
"758709699846602805","mm-is-here#1259","26-Oct-21 12:47 AM","i need 8-ish more","","pog (1)"
"271460892028174337","dumdedums#3256","26-Oct-21 01:49 AM","bruh","",""
"271460892028174337","dumdedums#3256","26-Oct-21 01:49 AM","I need like 15ish more","",""
"271460892028174337","dumdedums#3256","26-Oct-21 01:50 AM","I've only done 24","",""
"271460892028174337","dumdedums#3256","26-Oct-21 01:51 AM","so I need 16","",""
"271460892028174337","dumdedums#3256","26-Oct-21 01:51 AM","and there are 21 more potds if there are 60 potds","",""
"271460892028174337","dumdedums#3256","26-Oct-21 01:51 AM","I haven't done 39 yet","",""
"95534503971258368","justin#4179","26-Oct-21 01:52 AM","39 was quick","",""
"271460892028174337","dumdedums#3256","26-Oct-21 01:57 AM","bruh my physics hw lied to me","",""
"271460892028174337","dumdedums#3256","26-Oct-21 01:57 AM","it said dot was into the page when dot was out of the page","",""
"271460892028174337","dumdedums#3256","26-Oct-21 01:58 AM","like for the magnetic field","",""
"271460892028174337","dumdedums#3256","26-Oct-21 01:58 AM","I swear these diagrams man","",""
"271460892028174337","dumdedums#3256","26-Oct-21 01:59 AM","dirty liars","https://cdn.discordapp.com/attachments/692496759737417770/902451339089547334/unknown.png",""
"271460892028174337","dumdedums#3256","26-Oct-21 01:59 AM","dot is out of the page","",""
"95534503971258368","justin#4179","26-Oct-21 02:00 AM","Oh god I don’t miss 212 at all","",""
"95534503971258368","justin#4179","26-Oct-21 02:00 AM","Well actually the lectures were nice but homework wise","",""
"95534503971258368","justin#4179","26-Oct-21 02:01 AM","At least here in CS we never have any vague or ambiguous terminology or concepts","",""
"95534503971258368","justin#4179","26-Oct-21 02:01 AM","A perfect tree is a perfect tree and a complete tree is a complete tree","",""
"271460892028174337","dumdedums#3256","26-Oct-21 02:01 AM","well it only lied on that grade cluster","",""
"271460892028174337","dumdedums#3256","26-Oct-21 02:02 AM","it had the correct wording on the new version of the grade cluster","",""
"95534503971258368","justin#4179","26-Oct-21 02:02 AM","And we love our expected amortised O(1) running time assuming SUHA","",""
"271460892028174337","dumdedums#3256","26-Oct-21 02:02 AM",".","",""
"271460892028174337","dumdedums#3256","26-Oct-21 02:02 AM","I barely understand that stuff and I gotta learn it by wednesday","",""
"271460892028174337","dumdedums#3256","26-Oct-21 02:03 AM","and I went to that lecture","",""
"95534503971258368","justin#4179","26-Oct-21 02:03 AM","For lab?","",""
"271460892028174337","dumdedums#3256","26-Oct-21 02:03 AM","nah the suha","",""
"95534503971258368","justin#4179","26-Oct-21 02:03 AM","It’s not on this midterm btw","","😅 (1)"
"271460892028174337","dumdedums#3256","26-Oct-21 02:03 AM","oh","",""
"271460892028174337","dumdedums#3256","26-Oct-21 02:08 AM","me guessing 0 in every answer box for immediate points","https://cdn.discordapp.com/attachments/692496759737417770/902453744027979806/unknown.png",""
"272796232525676545","venkatrao1#5079","26-Oct-21 04:01 AM","lmao juked","",""
"273597543882031115","pwnda123#3918","26-Oct-21 11:24 AM","for PotD 39, what is the int that hashFunction is being expected to return? the sum of ASCII values in the string?","",""
"273597543882031115","pwnda123#3918","26-Oct-21 11:27 AM","the description reads ""and then returns an index in the range 0 to M-1. For this POTD, use a simple implementation: sum the ASCII values of the letters in the string."" So is it asking for an index or a sum? if its an index, which index is it supposed to be?","",""
"647539370601218060","TJFarbs#7749","26-Oct-21 11:34 AM","It returns the sum of the ASCII characters as an int. What that int represents is an index into a hash table.","",""
"273597543882031115","pwnda123#3918","26-Oct-21 11:39 AM","so theres a hash table with integer values, and we're returning the integer at an index of that hash which = the sum of ASCII characters? the second part of your response is confusing me.","",""
"647539370601218060","TJFarbs#7749","26-Oct-21 11:40 AM","There is a hash table with string values.","",""
"647539370601218060","TJFarbs#7749","26-Oct-21 11:40 AM","We run that function, and it returns an int.","",""
"287761715926401025","LtZero#3606","26-Oct-21 11:40 AM","what does it mean by folding?","",""
"647539370601218060","TJFarbs#7749","26-Oct-21 11:41 AM","We store the string in the index of the table which is returned by the function.","",""
"273597543882031115","pwnda123#3918","26-Oct-21 11:42 AM","what int is it returning? because from the test cases theres no way its the ASCII sum","",""
"287761715926401025","LtZero#3606","26-Oct-21 11:42 AM","use %","",""
"287761715926401025","LtZero#3606","26-Oct-21 11:42 AM","i think?","",""
"647539370601218060","TJFarbs#7749","26-Oct-21 11:42 AM","Have you considered modulus?","",""
"273597543882031115","pwnda123#3918","26-Oct-21 11:42 AM","modulus for what? i thought we were returning a sum?","",""
"273597543882031115","pwnda123#3918","26-Oct-21 11:43 AM","are we modding the sum so that its within m-1 ?","",""
"287761715926401025","LtZero#3606","26-Oct-21 11:43 AM","ye","",""
"273597543882031115","pwnda123#3918","26-Oct-21 11:43 AM","thats not clear in the instructions at all lmao","",""
"647539370601218060","TJFarbs#7749","26-Oct-21 11:44 AM","Bruv we did this in class, we just have to convert the strings to ints first.","",""
"287761715926401025","LtZero#3606","26-Oct-21 11:44 AM","> then returns an index in the range 0 to M - 1","",""
"273597543882031115","pwnda123#3918","26-Oct-21 11:44 AM","so we sum the string's char's ascii values and then mod by M to get an index","",""
"701931656801419294","Smilez_(grantrh2)#4760","26-Oct-21 11:44 AM","Why would one not be passing test rotate and test rotate 2 but pass the one that they provided","",""
"701931656801419294","Smilez_(grantrh2)#4760","26-Oct-21 11:44 AM","^^ for yesterdays POTD","",""
"701931656801419294","Smilez_(grantrh2)#4760","26-Oct-21 11:44 AM","not passing that the roots are equal before and after","",""
"273597543882031115","pwnda123#3918","26-Oct-21 11:45 AM","yeah, but the jump in logic from ""return the sum of ASCII values"" to ""return an index"" is not bridged at all; not sure how i was supposed to know that we mod the sum to get an index, but ty for the help","",""
"287761715926401025","LtZero#3606","26-Oct-21 11:46 AM","oh yeah ig that's fair","",""
"273597543882031115","pwnda123#3918","26-Oct-21 11:46 AM","are you changing the parent/root? in other words, is the root becoming the left child's last element?","",""
"701931656801419294","Smilez_(grantrh2)#4760","26-Oct-21 11:47 AM","Ive just been changing the elements amongst the nodes","",""
"701931656801419294","Smilez_(grantrh2)#4760","26-Oct-21 11:48 AM","But im guessing you actually have to switch the nodes themselves","",""
"273597543882031115","pwnda123#3918","26-Oct-21 11:49 AM","this should be fine","",""
"701931656801419294","Smilez_(grantrh2)#4760","26-Oct-21 11:49 AM","weird","",""
"273597543882031115","pwnda123#3918","26-Oct-21 11:49 AM","are you changing it at the right place?","",""
"273597543882031115","pwnda123#3918","26-Oct-21 11:49 AM","so the node has an array of elements","",""
"273597543882031115","pwnda123#3918","26-Oct-21 11:49 AM","make sure you are changing the right one","",""
"701931656801419294","Smilez_(grantrh2)#4760","26-Oct-21 11:50 AM","pushing in to the parent elements_ at begin() with the last element in the first child","",""
"701931656801419294","Smilez_(grantrh2)#4760","26-Oct-21 11:50 AM","erasing that element from the child","",""
"273597543882031115","pwnda123#3918","26-Oct-21 11:50 AM","oh no thats not right","",""
"701931656801419294","Smilez_(grantrh2)#4760","26-Oct-21 11:50 AM","(using insert for the first step)","",""
"273597543882031115","pwnda123#3918","26-Oct-21 11:51 AM","you need to change the specific element, not just add it to the beginning","",""
"701931656801419294","Smilez_(grantrh2)#4760","26-Oct-21 11:51 AM","I then move the now second element in the parent to the right child","",""
"701931656801419294","Smilez_(grantrh2)#4760","26-Oct-21 11:51 AM","and erase it from the parent","",""
"273597543882031115","pwnda123#3918","26-Oct-21 11:52 AM","this will only work if theres 1 element in the parent","",""
"273597543882031115","pwnda123#3918","26-Oct-21 11:52 AM","if you have multiple elements you need to work with the specific index","",""
"273597543882031115","pwnda123#3918","26-Oct-21 11:52 AM","so the function uses idx as one of its arguements","",""
"273597543882031115","pwnda123#3918","26-Oct-21 11:52 AM","you need to be accessing and moving `elements_` within the `children_` and parent-node based off that value","",""
"701931656801419294","Smilez_(grantrh2)#4760","26-Oct-21 11:54 AM","I'm using that to access the correct children, do you have to use it within elements_[] calls?","",""
"273597543882031115","pwnda123#3918","26-Oct-21 11:54 AM","so you're not just working with the beginning and the end in other words, you might have to rotate something in the middle of the node","",""
"273597543882031115","pwnda123#3918","26-Oct-21 11:54 AM","yes (if im understanding you correctly)","",""
"701931656801419294","Smilez_(grantrh2)#4760","26-Oct-21 11:54 AM","oh got it, weird, i thought everything was sorted to begin with, so you would just be rotating based on the beginning and end","",""
"273597543882031115","pwnda123#3918","26-Oct-21 11:54 AM","so this line wrong","",""
"273597543882031115","pwnda123#3918","26-Oct-21 11:55 AM","you can push to the beginning of the right child","",""
"273597543882031115","pwnda123#3918","26-Oct-21 11:55 AM","but not he parent's elements, that needs to go in a specific idx of the parent's elements_","",""
"273597543882031115","pwnda123#3918","26-Oct-21 11:55 AM","and for the left child, you just need to get rid of the last value once you move the other 2 over","",""
"701931656801419294","Smilez_(grantrh2)#4760","26-Oct-21 11:57 AM","Can you hop in the office hours general room rq?","",""
"701931656801419294","Smilez_(grantrh2)#4760","26-Oct-21 11:59 AM","Doesnt matter if its before the deadline, just want to understand where the problem is","",""
"273597543882031115","pwnda123#3918","26-Oct-21 12:00 PM","if i could i would, im currently working at the front desk of Grainger XD","",""
"701931656801419294","Smilez_(grantrh2)#4760","26-Oct-21 12:00 PM","Ahaha got it","",""
"701931656801419294","Smilez_(grantrh2)#4760","26-Oct-21 12:00 PM","shoot, going to send the code now that were past the deadline","",""
"701931656801419294","Smilez_(grantrh2)#4760","26-Oct-21 12:02 PM","Where would idx be used?","",""
"287761715926401025","LtZero#3606","26-Oct-21 12:08 PM","wait what do we use for our hash table? a string array?","",""
"287761715926401025","LtZero#3606","26-Oct-21 12:08 PM","or can we use whatever","",""
"273597543882031115","pwnda123#3918","26-Oct-21 12:08 PM","your code is close but misses a few small things, i dm'd you an explanation","",""
"401899795783876618","Liseiden#9948","26-Oct-21 12:09 PM","for today's potd? you don't even need a hash table","",""
"401899795783876618","Liseiden#9948","26-Oct-21 12:09 PM","I just used a vector of bools","",""
"287761715926401025","LtZero#3606","26-Oct-21 12:09 PM","how do you do the countCollisions part then?","",""
"401899795783876618","Liseiden#9948","26-Oct-21 12:09 PM","vector of bools","",""
"401899795783876618","Liseiden#9948","26-Oct-21 12:09 PM","once I see it, I mark that index as true","",""
"401899795783876618","Liseiden#9948","26-Oct-21 12:09 PM","and if I see it again, that means the index has already been marked true, so it's a collision","",""
"287761715926401025","LtZero#3606","26-Oct-21 12:10 PM","ohhh ok","",""
"287761715926401025","LtZero#3606","26-Oct-21 12:10 PM","shall try that, thanks","","👍 (1)"
"271460892028174337","dumdedums#3256","26-Oct-21 05:37 PM","wait","",""
"271460892028174337","dumdedums#3256","26-Oct-21 05:37 PM","I'm counting collisions a whole different way I was wondering why my numbers were so high","",""
"271460892028174337","dumdedums#3256","26-Oct-21 05:38 PM","I had two for loops that checked all the strings hash function outputs with each others","",""
"271460892028174337","dumdedums#3256","26-Oct-21 05:38 PM","and if the outputs were equal I added a collision","",""
"271460892028174337","dumdedums#3256","26-Oct-21 05:38 PM","got some crazy number in the 350s","",""
"271460892028174337","dumdedums#3256","26-Oct-21 05:45 PM","your way is better anyway cause those for loops had a bunch of comparisons while the bool vector is pretty much a counting sort","",""
"282369319017512962","StopWatch#5683","26-Oct-21 08:05 PM","I appreciate the Doctor Who reference in today's potd","",""
"725106260881702949","Ben908#6465","26-Oct-21 09:45 PM","wdym","",""
"282369319017512962","StopWatch#5683","26-Oct-21 10:38 PM","In the main file","",""
"271460892028174337","dumdedums#3256","26-Oct-21 11:08 PM","you look at the main file?","",""
"271460892028174337","dumdedums#3256","26-Oct-21 11:08 PM","oh I see","",""
"401899795783876618","Liseiden#9948","27-Oct-21 12:02 AM","> If a staff member runs out of energy and you try making them answer another question, then they'll fall asleep and never finish!","",""
"401899795783876618","Liseiden#9948","27-Oct-21 12:02 AM","oh","",""
"401899795783876618","Liseiden#9948","27-Oct-21 12:02 AM","ic","",""
"95534503971258368","justin#4179","27-Oct-21 12:08 AM",">>> Your job is to implement the waitTime function. We want our waitTime function to return how long the nthStudent must wait before a staff member can reach them.","",""
"95534503971258368","justin#4179","27-Oct-21 12:09 AM","Are we finally getting a wait time estimate for the queue?","",""
"95534503971258368","justin#4179","27-Oct-21 12:11 AM","I’d like to suggest queue music and a 10s non-dismissible prompt that says “Please pay attention as our UI has recently changed. For MP and MP-related segfaults, press 1…”","","😂 (1)"
"647539370601218060","TJFarbs#7749","27-Oct-21 12:49 AM","Something to note that I figured out through far too much trial and error, a staff member who is tired will not start to answer a question.","",""
"647539370601218060","TJFarbs#7749","27-Oct-21 12:49 AM","I assumed they would, and would just never finish.","",""
"253726900717879296","᲼᲼᲼᲼#3804","27-Oct-21 01:59 AM","im just gonna skip","",""
"253726900717879296","᲼᲼᲼᲼#3804","27-Oct-21 01:59 AM","potd 40","",""
"271460892028174337","dumdedums#3256","27-Oct-21 02:18 AM","I can only skip 5","",""
"272796232525676545","venkatrao1#5079","27-Oct-21 03:45 AM","I'm failing *only* super sneaky...?","",""
"272796232525676545","venkatrao1#5079","27-Oct-21 03:45 AM","wtf","",""
"272796232525676545","venkatrao1#5079","27-Oct-21 03:46 AM","I changed 1 character","",""
"272796232525676545","venkatrao1#5079","27-Oct-21 03:46 AM","and now I pass super sneaky but fail a different test","",""
"272796232525676545","venkatrao1#5079","27-Oct-21 03:46 AM","what're the rules if two staffers get back from helping at the same time?","",""
"272796232525676545","venkatrao1#5079","27-Oct-21 03:46 AM","who is first to help the next student?","",""
"272796232525676545","venkatrao1#5079","27-Oct-21 03:47 AM","wait
it's whoever comes first in the vector of staffers we got passed in","",""
"272796232525676545","venkatrao1#5079","27-Oct-21 03:47 AM","huh","",""
"272796232525676545","venkatrao1#5079","27-Oct-21 03:51 AM","I like that this syntax is valid","https://cdn.discordapp.com/attachments/692496759737417770/902842052272861184/unknown.png",""
"272796232525676545","venkatrao1#5079","27-Oct-21 03:52 AM","(minus the extra semicolon)","",""
"272796232525676545","venkatrao1#5079","27-Oct-21 04:02 AM","fun potd 👍","",""
"271460892028174337","dumdedums#3256","27-Oct-21 01:37 PM","why shouldn't that be valid? Doesn't that just mean the for loop only has one thing inside it?","",""
"269659121790353408","ddxtanx#4884","27-Oct-21 01:38 PM","I believe this is sneaky syntax for filtering a list, then doing things to it. A priori this syntax should not compile but C++ was nice enough to make this work apparently!","",""
"272796232525676545","venkatrao1#5079","27-Oct-21 01:44 PM","Wait, why shouldn't it compile? It's just the regular syntax for a one line for loop, but the one line is an if statement","",""
"401899795783876618","Liseiden#9948","27-Oct-21 02:05 PM","there's no brackets, so that if statement isn't actually part of the for loop","",""
"401899795783876618","Liseiden#9948","27-Oct-21 02:05 PM","but as Garrett said, C++ is nice enough to make it owrk","",""
